"chr" "all.intron.nums" "all.rev.intron.nums" "all.intron.starts" "all.intron.stops" "all.atgs"
"32978" "3" "7" "7" "15519794" "15519701" "Parent=AT3G43610.1"
"32979" "3" "8" "6" "15519545" "15519463" "Parent=AT3G43610.1"
"32980" "3" "9" "5" "15519300" "15519112" "Parent=AT3G43610.1"
"32981" "3" "10" "4" "15519030" "15518716" "Parent=AT3G43610.1"
"32982" "3" "11" "3" "15518617" "15518375" "Parent=AT3G43610.1"
"32983" "3" "12" "2" "15518314" "15518180" "Parent=AT3G43610.1"
"32984" "3" "13" "1" "15518021" "15517945" "Parent=AT3G43610.1"
"32985" "3" "1" "4" "15586975" "15586679" "Parent=AT3G43684.1"
"32986" "3" "2" "3" "15586453" "15586360" "Parent=AT3G43684.1"
"32987" "3" "3" "2" "15586127" "15586039" "Parent=AT3G43684.1"
"32988" "3" "4" "1" "15585698" "15585621" "Parent=AT3G43684.1"
"32989" "3" "1" "2" "15616736" "15615943" "Parent=AT3G43720.1"
"32990" "3" "2" "1" "15615863" "15615685" "Parent=AT3G43720.1"
"32991" "3" "1" "2" "15649312" "15649005" "Parent=AT3G43760.1"
"32992" "3" "2" "1" "15648387" "15648325" "Parent=AT3G43760.1"
"32993" "3" "1" "1" "15650938" "15650787" "Parent=AT3G43770.1"
"32994" "3" "1" "1" "15666280" "15664992" "Parent=AT3G43810.1"
"32995" "3" "1" "3" "15703959" "15703868" "Parent=AT3G43850.1"
"32996" "3" "2" "2" "15703573" "15702475" "Parent=AT3G43850.1"
"32997" "3" "3" "1" "15702319" "15702250" "Parent=AT3G43850.1"
"32998" "3" "1" "1" "15738496" "15738315" "Parent=AT3G43880.1"
"32999" "3" "1" "9" "15763056" "15762911" "Parent=AT3G43930.1"
"33000" "3" "2" "8" "15762820" "15762717" "Parent=AT3G43930.1"
"33001" "3" "3" "7" "15762615" "15762541" "Parent=AT3G43930.1"
"33002" "3" "4" "6" "15762336" "15762256" "Parent=AT3G43930.1"
"33003" "3" "5" "5" "15762125" "15762040" "Parent=AT3G43930.1"
"33004" "3" "6" "4" "15761933" "15761868" "Parent=AT3G43930.1"
"33005" "3" "7" "3" "15761779" "15761696" "Parent=AT3G43930.1"
"33006" "3" "8" "2" "15761491" "15761394" "Parent=AT3G43930.1"
"33007" "3" "9" "1" "15761241" "15761157" "Parent=AT3G43930.1"
"33008" "3" "1" "5" "15765298" "15765222" "Parent=AT3G43940.1"
"33009" "3" "2" "4" "15765141" "15765020" "Parent=AT3G43940.1"
"33010" "3" "3" "3" "15764874" "15764784" "Parent=AT3G43940.1"
"33011" "3" "4" "2" "15764729" "15764658" "Parent=AT3G43940.1"
"33012" "3" "5" "1" "15764538" "15764393" "Parent=AT3G43940.1"
"33013" "3" "1" "1" "15773290" "15773207" "Parent=AT3G43955.1"
"33014" "3" "1" "3" "15775181" "15774988" "Parent=AT3G43960.1"
"33015" "3" "2" "2" "15774747" "15774662" "Parent=AT3G43960.1"
"33016" "3" "3" "1" "15774525" "15774424" "Parent=AT3G43960.1"
"33017" "3" "1" "1" "15777734" "15777561" "Parent=AT3G43970.1"
"33018" "3" "1" "2" "15779174" "15778744" "Parent=AT3G43980.1"
"33019" "3" "2" "1" "15778645" "15778563" "Parent=AT3G43980.1"
"33020" "3" "1" "4" "15784921" "15784758" "Parent=AT3G43990.1"
"33021" "3" "2" "3" "15784696" "15784367" "Parent=AT3G43990.1"
"33022" "3" "3" "2" "15783693" "15782848" "Parent=AT3G43990.1"
"33023" "3" "4" "1" "15782783" "15782618" "Parent=AT3G43990.1"
"33024" "3" "1" "2" "15801071" "15800363" "Parent=AT3G44010.1"
"33025" "3" "2" "1" "15800264" "15800183" "Parent=AT3G44010.1"
"33026" "3" "1" "2" "15825525" "15825439" "Parent=AT3G44060.1"
"33027" "3" "2" "1" "15825296" "15825210" "Parent=AT3G44060.1"
"33028" "3" "1" "1" "15828760" "15828678" "Parent=AT3G44070.1"
"33029" "3" "1" "3" "15836595" "15836422" "Parent=AT3G44080.1"
"33030" "3" "2" "2" "15836211" "15836138" "Parent=AT3G44080.1"
"33031" "3" "3" "1" "15835998" "15835910" "Parent=AT3G44080.1"
"33032" "3" "1" "3" "15867183" "15866725" "Parent=AT3G44100.1"
"33033" "3" "2" "2" "15866627" "15866516" "Parent=AT3G44100.1"
"33034" "3" "3" "1" "15866356" "15866269" "Parent=AT3G44100.1"
"33035" "3" "1" "5" "15870907" "15870645" "Parent=AT3G44110.1"
"33036" "3" "2" "4" "15870480" "15870399" "Parent=AT3G44110.1"
"33037" "3" "3" "3" "15870261" "15870110" "Parent=AT3G44110.1"
"33038" "3" "4" "2" "15869834" "15869735" "Parent=AT3G44110.1"
"33039" "3" "5" "1" "15869537" "15869443" "Parent=AT3G44110.1"
"33040" "3" "1" "1" "15885357" "15885268" "Parent=AT3G44140.1"
"33041" "3" "1" "10" "15891781" "15891192" "Parent=AT3G44160.1"
"33042" "3" "2" "9" "15891126" "15891009" "Parent=AT3G44160.1"
"33043" "3" "3" "8" "15890974" "15890850" "Parent=AT3G44160.1"
"33044" "3" "4" "7" "15890706" "15890607" "Parent=AT3G44160.1"
"33045" "3" "5" "6" "15890449" "15890351" "Parent=AT3G44160.1"
"33046" "3" "6" "5" "15890281" "15890191" "Parent=AT3G44160.1"
"33047" "3" "7" "4" "15890113" "15890003" "Parent=AT3G44160.1"
"33048" "3" "8" "3" "15889888" "15889785" "Parent=AT3G44160.1"
"33049" "3" "9" "2" "15889638" "15889543" "Parent=AT3G44160.1"
"33050" "3" "10" "1" "15889474" "15889388" "Parent=AT3G44160.1"
"33051" "3" "1" "3" "15903281" "15903142" "Parent=AT3G44190.1"
"33052" "3" "2" "2" "15902886" "15902807" "Parent=AT3G44190.1"
"33053" "3" "3" "1" "15902356" "15902276" "Parent=AT3G44190.1"
"33054" "3" "1" "2" "15949627" "15949540" "Parent=AT3G44250.1"
"33055" "3" "2" "1" "15949254" "15949119" "Parent=AT3G44250.1"
"33056" "3" "1" "2" "15970927" "15970563" "Parent=AT3G44280.1"
"33057" "3" "2" "1" "15970377" "15968930" "Parent=AT3G44280.1"
"33058" "3" "1" "3" "15974839" "15974012" "Parent=AT3G44290.1"
"33059" "3" "2" "2" "15973759" "15973618" "Parent=AT3G44290.1"
"33060" "3" "3" "1" "15973385" "15973247" "Parent=AT3G44290.1"
"33061" "3" "1" "25" "16020201" "16020071" "Parent=AT3G44340.1"
"33062" "3" "2" "24" "16020047" "16019924" "Parent=AT3G44340.1"
"33063" "3" "3" "23" "16018965" "16018664" "Parent=AT3G44340.1"
"33064" "3" "4" "22" "16018485" "16018381" "Parent=AT3G44340.1"
"33065" "3" "5" "21" "16018307" "16018206" "Parent=AT3G44340.1"
"33066" "3" "6" "20" "16018108" "16017876" "Parent=AT3G44340.1"
"33067" "3" "7" "19" "16017765" "16017488" "Parent=AT3G44340.1"
"33068" "3" "8" "18" "16017361" "16016989" "Parent=AT3G44340.1"
"33069" "3" "9" "17" "16016870" "16016700" "Parent=AT3G44340.1"
"33070" "3" "10" "16" "16016620" "16016329" "Parent=AT3G44340.1"
"33071" "3" "11" "15" "16016252" "16016152" "Parent=AT3G44340.1"
"33072" "3" "12" "14" "16016060" "16015798" "Parent=AT3G44340.1"
"33073" "3" "13" "13" "16015744" "16015560" "Parent=AT3G44340.1"
"33074" "3" "14" "12" "16015484" "16015289" "Parent=AT3G44340.1"
"33075" "3" "15" "11" "16015218" "16015082" "Parent=AT3G44340.1"
"33076" "3" "16" "10" "16014999" "16014655" "Parent=AT3G44340.1"
"33077" "3" "17" "9" "16014536" "16014449" "Parent=AT3G44340.1"
"33078" "3" "18" "8" "16014381" "16014125" "Parent=AT3G44340.1"
"33079" "3" "19" "7" "16014048" "16013915" "Parent=AT3G44340.1"
"33080" "3" "20" "6" "16013777" "16013664" "Parent=AT3G44340.1"
"33081" "3" "21" "5" "16013500" "16013115" "Parent=AT3G44340.1"
"33082" "3" "22" "4" "16012970" "16012881" "Parent=AT3G44340.1"
"33083" "3" "23" "3" "16012702" "16012332" "Parent=AT3G44340.1"
"33084" "3" "24" "2" "16012244" "16012144" "Parent=AT3G44340.1"
"33085" "3" "25" "1" "16012113" "16012032" "Parent=AT3G44340.1"
"33086" "3" "1" "2" "16024331" "16023976" "Parent=AT3G44350.1"
"33087" "3" "2" "1" "16023693" "16023081" "Parent=AT3G44350.1"
"33088" "3" "1" "13" "16034735" "16034546" "Parent=AT3G44370.1"
"33089" "3" "2" "12" "16034440" "16034326" "Parent=AT3G44370.1"
"33090" "3" "3" "11" "16034199" "16033661" "Parent=AT3G44370.1"
"33091" "3" "4" "10" "16033590" "16033421" "Parent=AT3G44370.1"
"33092" "3" "5" "9" "16033320" "16033170" "Parent=AT3G44370.1"
"33093" "3" "6" "8" "16033114" "16032903" "Parent=AT3G44370.1"
"33094" "3" "7" "7" "16032838" "16032339" "Parent=AT3G44370.1"
"33095" "3" "8" "6" "16032292" "16031711" "Parent=AT3G44370.1"
"33096" "3" "9" "5" "16031532" "16031444" "Parent=AT3G44370.1"
"33097" "3" "10" "4" "16031389" "16031287" "Parent=AT3G44370.1"
"33098" "3" "11" "3" "16031170" "16031077" "Parent=AT3G44370.1"
"33099" "3" "12" "2" "16030991" "16030899" "Parent=AT3G44370.1"
"33100" "3" "13" "1" "16030790" "16030671" "Parent=AT3G44370.1"
"33101" "3" "1" "4" "16049094" "16048964" "Parent=AT3G44400.1"
"33102" "3" "2" "3" "16047884" "16047806" "Parent=AT3G44400.1"
"33103" "3" "3" "2" "16047462" "16047353" "Parent=AT3G44400.1"
"33104" "3" "4" "1" "16046289" "16046201" "Parent=AT3G44400.1"
"33105" "3" "1" "4" "16081822" "16081734" "Parent=AT3G44460.1"
"33106" "3" "2" "3" "16080916" "16080771" "Parent=AT3G44460.1"
"33107" "3" "3" "2" "16080700" "16080586" "Parent=AT3G44460.1"
"33108" "3" "4" "1" "16080557" "16080201" "Parent=AT3G44460.1"
"33109" "3" "1" "3" "16086272" "16086189" "Parent=AT3G44470.1"
"33110" "3" "2" "2" "16086139" "16085987" "Parent=AT3G44470.1"
"33111" "3" "3" "1" "16085937" "16085850" "Parent=AT3G44470.1"
"33112" "3" "1" "7" "16096226" "16096046" "Parent=AT3G44480.1"
"33113" "3" "2" "6" "16095861" "16095773" "Parent=AT3G44480.1"
"33114" "3" "3" "5" "16095230" "16095103" "Parent=AT3G44480.1"
"33115" "3" "4" "4" "16093996" "16093909" "Parent=AT3G44480.1"
"33116" "3" "5" "3" "16093610" "16093502" "Parent=AT3G44480.1"
"33117" "3" "6" "2" "16092089" "16091999" "Parent=AT3G44480.1"
"33118" "3" "7" "1" "16091970" "16090885" "Parent=AT3G44480.1"
"33119" "3" "1" "3" "16110987" "16110627" "Parent=AT3G44510.1"
"33120" "3" "2" "2" "16110404" "16109374" "Parent=AT3G44510.1"
"33121" "3" "3" "1" "16109113" "16108601" "Parent=AT3G44510.1"
"33122" "3" "1" "12" "16169017" "16168849" "Parent=AT3G44600.1"
"33123" "3" "2" "11" "16168764" "16168675" "Parent=AT3G44600.1"
"33124" "3" "3" "10" "16168587" "16168380" "Parent=AT3G44600.1"
"33125" "3" "4" "9" "16168141" "16168048" "Parent=AT3G44600.1"
"33126" "3" "5" "8" "16167927" "16167639" "Parent=AT3G44600.1"
"33127" "3" "6" "7" "16167564" "16167435" "Parent=AT3G44600.1"
"33128" "3" "7" "6" "16167328" "16167246" "Parent=AT3G44600.1"
"33129" "3" "8" "5" "16167070" "16166628" "Parent=AT3G44600.1"
"33130" "3" "9" "4" "16166411" "16166247" "Parent=AT3G44600.1"
"33131" "3" "10" "3" "16166115" "16166010" "Parent=AT3G44600.1"
"33132" "3" "11" "2" "16165787" "16165687" "Parent=AT3G44600.1"
"33133" "3" "12" "1" "16165534" "16165451" "Parent=AT3G44600.1"
"33134" "3" "1" "2" "16191563" "16189223" "Parent=AT3G44610.1"
"33135" "3" "2" "1" "16188790" "16188642" "Parent=AT3G44610.1"
"33136" "3" "1" "5" "16208990" "16208918" "Parent=AT3G44640.1"
"33137" "3" "2" "4" "16208846" "16208774" "Parent=AT3G44640.1"
"33138" "3" "3" "3" "16208653" "16208560" "Parent=AT3G44640.1"
"33139" "3" "4" "2" "16208393" "16208322" "Parent=AT3G44640.1"
"33140" "3" "5" "1" "16208094" "16208012" "Parent=AT3G44640.1"
"33141" "3" "1" "5" "16215749" "16215688" "Parent=AT3G44660.1"
"33142" "3" "2" "4" "16215608" "16215530" "Parent=AT3G44660.1"
"33143" "3" "3" "3" "16215460" "16215365" "Parent=AT3G44660.1"
"33144" "3" "4" "2" "16215267" "16215187" "Parent=AT3G44660.1"
"33145" "3" "5" "1" "16215121" "16215037" "Parent=AT3G44660.1"
"33146" "3" "1" "13" "16229716" "16229072" "Parent=AT3G44680.1"
"33147" "3" "2" "12" "16228960" "16228838" "Parent=AT3G44680.1"
"33148" "3" "3" "11" "16228721" "16228647" "Parent=AT3G44680.1"
"33149" "3" "4" "10" "16228573" "16228498" "Parent=AT3G44680.1"
"33150" "3" "5" "9" "16228279" "16228192" "Parent=AT3G44680.1"
"33151" "3" "6" "8" "16228129" "16228039" "Parent=AT3G44680.1"
"33152" "3" "7" "7" "16227947" "16227863" "Parent=AT3G44680.1"
"33153" "3" "8" "6" "16227755" "16227647" "Parent=AT3G44680.1"
"33154" "3" "9" "5" "16227598" "16227503" "Parent=AT3G44680.1"
"33155" "3" "10" "4" "16227413" "16227335" "Parent=AT3G44680.1"
"33156" "3" "11" "3" "16227265" "16227170" "Parent=AT3G44680.1"
"33157" "3" "12" "2" "16227072" "16226992" "Parent=AT3G44680.1"
"33158" "3" "13" "1" "16226926" "16226842" "Parent=AT3G44680.1"
"33159" "3" "1" "1" "16237159" "16236871" "Parent=AT3G44700.1"
"33160" "3" "1" "2" "16292049" "16291950" "Parent=AT3G44735.1"
"33161" "3" "2" "1" "16291886" "16291498" "Parent=AT3G44735.1"
"33162" "3" "1" "5" "16297562" "16297317" "Parent=AT3G44740.1"
"33163" "3" "2" "4" "16297174" "16297052" "Parent=AT3G44740.1"
"33164" "3" "3" "3" "16296858" "16296754" "Parent=AT3G44740.1"
"33165" "3" "4" "2" "16296530" "16296454" "Parent=AT3G44740.1"
"33166" "3" "5" "1" "16296400" "16296330" "Parent=AT3G44740.1"
"33167" "3" "1" "3" "16322584" "16322464" "Parent=AT3G44780.1"
"33168" "3" "2" "2" "16322261" "16322098" "Parent=AT3G44780.1"
"33169" "3" "3" "1" "16322026" "16321949" "Parent=AT3G44780.1"
"33170" "3" "1" "2" "16359072" "16358986" "Parent=AT3G44810.1"
"33171" "3" "2" "1" "16358840" "16358783" "Parent=AT3G44810.1"
"33172" "3" "1" "2" "16364362" "16364149" "Parent=AT3G44820.1"
"33173" "3" "2" "1" "16364080" "16363699" "Parent=AT3G44820.1"
"33174" "3" "1" "2" "16373691" "16373574" "Parent=AT3G44840.1"
"33175" "3" "2" "1" "16372930" "16372831" "Parent=AT3G44840.1"
"33176" "3" "1" "3" "16376728" "16376307" "Parent=AT3G44850.1"
"33177" "3" "2" "2" "16375339" "16375240" "Parent=AT3G44850.1"
"33178" "3" "3" "1" "16375193" "16375000" "Parent=AT3G44850.1"
"33179" "3" "1" "2" "16394367" "16394237" "Parent=AT3G44910.1"
"33180" "3" "2" "1" "16393209" "16393134" "Parent=AT3G44910.1"
"33181" "3" "1" "2" "16399513" "16399264" "Parent=AT3G44920.1"
"33182" "3" "2" "1" "16398239" "16398150" "Parent=AT3G44920.1"
"33183" "3" "1" "2" "16404460" "16404278" "Parent=AT3G44930.1"
"33184" "3" "2" "1" "16403253" "16403170" "Parent=AT3G44930.1"
"33185" "3" "1" "1" "16415084" "16414562" "Parent=AT3G44940.1"
"33186" "3" "1" "3" "16448477" "16448137" "Parent=AT3G44990.1"
"33187" "3" "2" "2" "16448037" "16447941" "Parent=AT3G44990.1"
"33188" "3" "3" "1" "16447724" "16447640" "Parent=AT3G44990.1"
"33189" "3" "1" "1" "16470081" "16469574" "Parent=AT3G45020.1"
"33190" "3" "1" "2" "16472195" "16472036" "Parent=AT3G45030.1"
"33191" "3" "2" "1" "16471923" "16471748" "Parent=AT3G45030.1"
"33192" "3" "1" "12" "16475509" "16475398" "Parent=AT3G45040.1"
"33193" "3" "2" "11" "16475286" "16475208" "Parent=AT3G45040.1"
"33194" "3" "3" "10" "16475005" "16474926" "Parent=AT3G45040.1"
"33195" "3" "4" "9" "16474822" "16474627" "Parent=AT3G45040.1"
"33196" "3" "5" "8" "16474557" "16474483" "Parent=AT3G45040.1"
"33197" "3" "6" "7" "16474403" "16474320" "Parent=AT3G45040.1"
"33198" "3" "7" "6" "16474106" "16473988" "Parent=AT3G45040.1"
"33199" "3" "8" "5" "16473799" "16473694" "Parent=AT3G45040.1"
"33200" "3" "9" "4" "16473629" "16473541" "Parent=AT3G45040.1"
"33201" "3" "10" "3" "16473453" "16473347" "Parent=AT3G45040.1"
"33202" "3" "11" "2" "16473233" "16473152" "Parent=AT3G45040.1"
"33203" "3" "12" "1" "16473101" "16473015" "Parent=AT3G45040.1"
"33204" "3" "1" "1" "16478547" "16478459" "Parent=AT3G45060.1"
"33205" "3" "1" "7" "16494536" "16494454" "Parent=AT3G45090.1"
"33206" "3" "2" "6" "16494300" "16493811" "Parent=AT3G45090.1"
"33207" "3" "3" "5" "16493513" "16492929" "Parent=AT3G45090.1"
"33208" "3" "4" "4" "16492848" "16492659" "Parent=AT3G45090.1"
"33209" "3" "5" "3" "16492267" "16492169" "Parent=AT3G45090.1"
"33210" "3" "6" "2" "16491450" "16491362" "Parent=AT3G45090.1"
"33211" "3" "7" "1" "16491240" "16491135" "Parent=AT3G45090.1"
"33212" "3" "1" "16" "16517334" "16516393" "Parent=AT3G45130.1"
"33213" "3" "2" "15" "16516199" "16515998" "Parent=AT3G45130.1"
"33214" "3" "3" "14" "16515909" "16515810" "Parent=AT3G45130.1"
"33215" "3" "4" "13" "16515616" "16515531" "Parent=AT3G45130.1"
"33216" "3" "5" "12" "16515280" "16515217" "Parent=AT3G45130.1"
"33217" "3" "6" "11" "16515029" "16514940" "Parent=AT3G45130.1"
"33218" "3" "7" "10" "16514827" "16514751" "Parent=AT3G45130.1"
"33219" "3" "8" "9" "16514629" "16514541" "Parent=AT3G45130.1"
"33220" "3" "9" "8" "16514419" "16514316" "Parent=AT3G45130.1"
"33221" "3" "10" "7" "16514218" "16514152" "Parent=AT3G45130.1"
"33222" "3" "11" "6" "16514096" "16514007" "Parent=AT3G45130.1"
"33223" "3" "12" "5" "16513961" "16513883" "Parent=AT3G45130.1"
"33224" "3" "13" "4" "16513740" "16513659" "Parent=AT3G45130.1"
"33225" "3" "14" "3" "16513401" "16513322" "Parent=AT3G45130.1"
"33226" "3" "15" "2" "16513239" "16513155" "Parent=AT3G45130.1"
"33227" "3" "16" "1" "16513049" "16512555" "Parent=AT3G45130.1"
"33228" "3" "1" "1" "16534031" "16533947" "Parent=AT3G45160.1"
"33229" "3" "1" "18" "16548123" "16547622" "Parent=AT3G45190.1"
"33230" "3" "2" "17" "16547519" "16547231" "Parent=AT3G45190.1"
"33231" "3" "3" "16" "16547145" "16547032" "Parent=AT3G45190.1"
"33232" "3" "4" "15" "16546957" "16546842" "Parent=AT3G45190.1"
"33233" "3" "5" "14" "16546768" "16546645" "Parent=AT3G45190.1"
"33234" "3" "6" "13" "16546592" "16546249" "Parent=AT3G45190.1"
"33235" "3" "7" "12" "16546190" "16546112" "Parent=AT3G45190.1"
"33236" "3" "8" "11" "16545996" "16545602" "Parent=AT3G45190.1"
"33237" "3" "9" "10" "16545508" "16545426" "Parent=AT3G45190.1"
"33238" "3" "10" "9" "16545218" "16544799" "Parent=AT3G45190.1"
"33239" "3" "11" "8" "16544702" "16544551" "Parent=AT3G45190.1"
"33240" "3" "12" "7" "16544448" "16544345" "Parent=AT3G45190.1"
"33241" "3" "13" "6" "16544183" "16543903" "Parent=AT3G45190.1"
"33242" "3" "14" "5" "16543781" "16543427" "Parent=AT3G45190.1"
"33243" "3" "15" "4" "16543345" "16543123" "Parent=AT3G45190.1"
"33244" "3" "16" "3" "16542985" "16542913" "Parent=AT3G45190.1"
"33245" "3" "17" "2" "16542884" "16542801" "Parent=AT3G45190.1"
"33246" "3" "18" "1" "16542731" "16542636" "Parent=AT3G45190.1"
"33247" "3" "1" "1" "16565941" "16565672" "Parent=AT3G45220.1"
"33248" "3" "1" "10" "16573051" "16572960" "Parent=AT3G45240.1"
"33249" "3" "2" "9" "16572612" "16572529" "Parent=AT3G45240.1"
"33250" "3" "3" "8" "16572455" "16572362" "Parent=AT3G45240.1"
"33251" "3" "4" "7" "16572318" "16572132" "Parent=AT3G45240.1"
"33252" "3" "5" "6" "16572058" "16571934" "Parent=AT3G45240.1"
"33253" "3" "6" "5" "16571847" "16571761" "Parent=AT3G45240.1"
"33254" "3" "7" "4" "16571637" "16571543" "Parent=AT3G45240.1"
"33255" "3" "8" "3" "16571448" "16571353" "Parent=AT3G45240.1"
"33256" "3" "9" "2" "16571171" "16571063" "Parent=AT3G45240.1"
"33257" "3" "10" "1" "16570985" "16570907" "Parent=AT3G45240.1"
"33258" "3" "1" "11" "16573556" "16573243" "Parent=AT3G45242.1"
"33259" "3" "2" "10" "16573051" "16572960" "Parent=AT3G45242.1"
"33260" "3" "3" "9" "16572612" "16572529" "Parent=AT3G45242.1"
"33261" "3" "4" "8" "16572455" "16572362" "Parent=AT3G45242.1"
"33262" "3" "5" "7" "16572318" "16572132" "Parent=AT3G45242.1"
"33263" "3" "6" "6" "16572058" "16571934" "Parent=AT3G45242.1"
"33264" "3" "7" "5" "16571847" "16571761" "Parent=AT3G45242.1"
"33265" "3" "8" "4" "16571637" "16571543" "Parent=AT3G45242.1"
"33266" "3" "9" "3" "16571448" "16571353" "Parent=AT3G45242.1"
"33267" "3" "10" "2" "16571171" "16571063" "Parent=AT3G45242.1"
"33268" "3" "11" "1" "16570985" "16570907" "Parent=AT3G45242.1"
"33269" "3" "1" "3" "16598406" "16598223" "Parent=AT3G45260.1"
"33270" "3" "2" "2" "16597824" "16597645" "Parent=AT3G45260.1"
"33271" "3" "3" "1" "16596823" "16596749" "Parent=AT3G45260.1"
"33272" "3" "1" "8" "16613149" "16612740" "Parent=AT3G45280.1"
"33273" "3" "2" "7" "16612615" "16612523" "Parent=AT3G45280.1"
"33274" "3" "3" "6" "16612355" "16612261" "Parent=AT3G45280.1"
"33275" "3" "4" "5" "16612176" "16612092" "Parent=AT3G45280.1"
"33276" "3" "5" "4" "16612024" "16611942" "Parent=AT3G45280.1"
"33277" "3" "6" "3" "16611898" "16611759" "Parent=AT3G45280.1"
"33278" "3" "7" "2" "16611697" "16611634" "Parent=AT3G45280.1"
"33279" "3" "8" "1" "16611558" "16611457" "Parent=AT3G45280.1"
"33280" "3" "1" "14" "16624738" "16624387" "Parent=AT3G45300.1"
"33281" "3" "2" "13" "16624304" "16624220" "Parent=AT3G45300.1"
"33282" "3" "3" "12" "16624163" "16624056" "Parent=AT3G45300.1"
"33283" "3" "4" "11" "16623932" "16623852" "Parent=AT3G45300.1"
"33284" "3" "5" "10" "16623808" "16623584" "Parent=AT3G45300.1"
"33285" "3" "6" "9" "16623536" "16623415" "Parent=AT3G45300.1"
"33286" "3" "7" "8" "16623306" "16623212" "Parent=AT3G45300.1"
"33287" "3" "8" "7" "16623136" "16623017" "Parent=AT3G45300.1"
"33288" "3" "9" "6" "16622967" "16622873" "Parent=AT3G45300.1"
"33289" "3" "10" "5" "16622809" "16622604" "Parent=AT3G45300.1"
"33290" "3" "11" "4" "16622450" "16622361" "Parent=AT3G45300.1"
"33291" "3" "12" "3" "16622321" "16622235" "Parent=AT3G45300.1"
"33292" "3" "13" "2" "16622181" "16622069" "Parent=AT3G45300.1"
"33293" "3" "14" "1" "16622013" "16621805" "Parent=AT3G45300.1"
"33294" "3" "1" "7" "16630280" "16630206" "Parent=AT3G45310.1"
"33295" "3" "2" "6" "16630085" "16629932" "Parent=AT3G45310.1"
"33296" "3" "3" "5" "16629817" "16629722" "Parent=AT3G45310.1"
"33297" "3" "4" "4" "16629649" "16629564" "Parent=AT3G45310.1"
"33298" "3" "5" "3" "16629300" "16629222" "Parent=AT3G45310.1"
"33299" "3" "6" "2" "16629091" "16629006" "Parent=AT3G45310.1"
"33300" "3" "7" "1" "16628871" "16628741" "Parent=AT3G45310.1"
"33301" "3" "1" "6" "16646681" "16646479" "Parent=AT3G45380.1"
"33302" "3" "2" "5" "16646253" "16646157" "Parent=AT3G45380.1"
"33303" "3" "3" "4" "16645686" "16645604" "Parent=AT3G45380.1"
"33304" "3" "4" "3" "16645443" "16645357" "Parent=AT3G45380.1"
"33305" "3" "5" "2" "16645121" "16645080" "Parent=AT3G45380.1"
"33306" "3" "6" "1" "16644792" "16644714" "Parent=AT3G45380.1"
"33307" "3" "1" "1" "16648740" "16648500" "Parent=AT3G45390.1"
"33308" "3" "1" "2" "16669168" "16668687" "Parent=AT3G45443.1"
"33309" "3" "2" "1" "16668425" "16668317" "Parent=AT3G45443.1"
"33310" "3" "1" "2" "16679711" "16679632" "Parent=AT3G45460.1"
"33311" "3" "2" "1" "16678947" "16678830" "Parent=AT3G45460.1"
"33312" "3" "1" "1" "16680705" "16680616" "Parent=AT3G45470.1"
"33313" "3" "1" "2" "16684317" "16684236" "Parent=AT3G45480.1"
"33314" "3" "2" "1" "16683530" "16683428" "Parent=AT3G45480.1"
"33315" "3" "1" "1" "16687524" "16687386" "Parent=AT3G45490.1"
"33316" "3" "1" "4" "16689474" "16689166" "Parent=AT3G45500.1"
"33317" "3" "2" "3" "16689052" "16688852" "Parent=AT3G45500.1"
"33318" "3" "3" "2" "16688772" "16688681" "Parent=AT3G45500.1"
"33319" "3" "4" "1" "16688594" "16688519" "Parent=AT3G45500.1"
"33320" "3" "1" "1" "16691090" "16690924" "Parent=AT3G45510.1"
"33321" "3" "1" "1" "16697596" "16697393" "Parent=AT3G45525.1"
"33322" "3" "1" "1" "16701341" "16701216" "Parent=AT3G45530.1"
"33323" "3" "1" "2" "16707566" "16707359" "Parent=AT3G45540.1"
"33324" "3" "2" "1" "16706596" "16706510" "Parent=AT3G45540.1"
"33325" "3" "1" "5" "16722408" "16722162" "Parent=AT3G45560.1"
"33326" "3" "2" "4" "16721577" "16721368" "Parent=AT3G45560.1"
"33327" "3" "3" "3" "16721280" "16720591" "Parent=AT3G45560.1"
"33328" "3" "4" "2" "16720364" "16720293" "Parent=AT3G45560.1"
"33329" "3" "5" "1" "16720153" "16719830" "Parent=AT3G45560.1"
"33330" "3" "1" "1" "16725826" "16725741" "Parent=AT3G45570.1"
"33331" "3" "1" "3" "16731188" "16731098" "Parent=AT3G45580.1"
"33332" "3" "2" "2" "16730356" "16730236" "Parent=AT3G45580.1"
"33333" "3" "3" "1" "16730139" "16730050" "Parent=AT3G45580.1"
"33334" "3" "1" "1" "16735342" "16734317" "Parent=AT3G45600.1"
"33335" "3" "1" "1" "16740329" "16740243" "Parent=AT3G45610.1"
"33336" "3" "1" "13" "16753744" "16753197" "Parent=AT3G45630.1"
"33337" "3" "2" "12" "16753098" "16752893" "Parent=AT3G45630.1"
"33338" "3" "3" "11" "16752766" "16752675" "Parent=AT3G45630.1"
"33339" "3" "4" "10" "16752525" "16752434" "Parent=AT3G45630.1"
"33340" "3" "5" "9" "16752325" "16752205" "Parent=AT3G45630.1"
"33341" "3" "6" "8" "16752122" "16752035" "Parent=AT3G45630.1"
"33342" "3" "7" "7" "16751987" "16751862" "Parent=AT3G45630.1"
"33343" "3" "8" "6" "16751771" "16751623" "Parent=AT3G45630.1"
"33344" "3" "9" "5" "16751497" "16751177" "Parent=AT3G45630.1"
